             x0     alpha  armijo  is_global_min_found  number_of_iterations  global_min_accuracy  found_value  known_function_min
3389  10.973060  0.940047   False                False                  1000                  NaN          NaN           -0.414912
3390  10.973060  0.273544   False                False                  1000                  NaN          NaN           -0.414912
3391  10.973060  0.602063   False                False                  1000                  NaN          NaN           -0.414912
3392  10.973060  0.886450   False                False                  1000                  NaN          NaN           -0.414912
3393  10.973060  0.751330   False                False                  1000                  NaN          NaN           -0.414912
3394  10.973060  0.683779   False                False                  1000                  NaN          NaN           -0.414912
3395  10.973060  0.952442   False                False                  1000                  NaN          NaN           -0.414912
3396  10.973060  1.076404   False                False                  1000                  NaN          NaN           -0.414912
3397  10.973060  0.667059   False                False                  1000                  NaN          NaN           -0.414912
3398  10.973060  1.054543   False                False                  1000                  NaN          NaN           -0.414912
3399  10.973060  0.650929   False                False                  1000                  NaN          NaN           -0.414912
3400  10.973060  0.358139   False                False                  1000                  NaN          NaN           -0.414912
3401  10.973060  0.933456   False                False                  1000                  NaN          NaN           -0.414912
3402  10.973060  0.579279   False                False                  1000                  NaN          NaN           -0.414912
3403   0.883963  1.093651   False                False                  1000                  NaN          NaN           -0.414912
3404   0.883963  0.906608   False                False                  1000                  NaN          NaN           -0.414912
3405   0.883963  0.948744   False                False                  1000                  NaN          NaN           -0.414912
3406   0.883963  0.939310   False                False                  1000                  NaN          NaN           -0.414912
3407   0.883963  0.443418   False                False                  1000                  NaN          NaN           -0.414912
3408   0.883963  0.267248   False                False                  1000                  NaN          NaN           -0.414912
3409   0.883963  0.989203   False                False                  1000                  NaN          NaN           -0.414912
3410   0.883963  0.797937   False                False                  1000                  NaN          NaN           -0.414912
3411   0.883963  0.326903   False                False                  1000                  NaN          NaN           -0.414912
3412   0.883963  0.759179   False                False                  1000                  NaN          NaN           -0.414912
3413   0.883963  0.572657   False                False                  1000                  NaN          NaN           -0.414912
3414   0.883963  0.294835   False                False                  1000                  NaN          NaN           -0.414912
3415   0.883963  1.093238   False                False                  1000                  NaN          NaN           -0.414912
3416   0.883963  1.096383   False                False                  1000                  NaN          NaN           -0.414912
3417   0.883963  0.684353   False                False                  1000                  NaN          NaN           -0.414912
3418   0.883963  0.887487   False                False                  1000                  NaN          NaN           -0.414912
3419   0.883963  1.051217   False                False                  1000                  NaN          NaN           -0.414912
3420   0.883963  0.411824   False                False                  1000                  NaN          NaN           -0.414912
3421   0.883963  0.949952   False                False                  1000                  NaN          NaN           -0.414912
3422   0.883963  1.079616   False                False                  1000                  NaN          NaN           -0.414912
3423   0.883963  0.940047   False                False                  1000                  NaN          NaN           -0.414912
3424   0.883963  0.273544   False                False                  1000                  NaN          NaN           -0.414912
3425   0.883963  0.602063   False                False                  1000                  NaN          NaN           -0.414912
3426   0.883963  0.886450   False                False                  1000                  NaN          NaN           -0.414912
3427   0.883963  0.751330   False                False                  1000                  NaN          NaN           -0.414912
3428   0.883963  0.683779   False                False                  1000                  NaN          NaN           -0.414912
3429   0.883963  0.952442   False                False                  1000                  NaN          NaN           -0.414912
3430   0.883963  1.076404   False                False                  1000                  NaN          NaN           -0.414912
3431   0.883963  0.667059   False                False                  1000                  NaN          NaN           -0.414912
3432   0.883963  1.054543   False                False                  1000                  NaN          NaN           -0.414912
3433   0.883963  0.650929   False                False                  1000                  NaN          NaN           -0.414912
3434   0.883963  0.358139   False                False                  1000                  NaN          NaN           -0.414912
3435   0.883963  0.933456   False                False                  1000                  NaN          NaN           -0.414912
3436   0.883963  0.579279   False                False                  1000                  NaN          NaN           -0.414912
3437  -8.657883  1.093651   False                False                  1000                  NaN          NaN           -0.414912
3438  -8.657883  0.906608   False                False                  1000                  NaN          NaN           -0.414912
3439  -8.657883  0.212980   False                False                  1000                  NaN          NaN           -0.414912
3440  -8.657883  0.939310   False                False                  1000                  NaN          NaN           -0.414912
3441  -8.657883  0.443418   False                False                  1000                  NaN          NaN           -0.414912
3442  -8.657883  0.267248   False                False                  1000                  NaN          NaN           -0.414912
3443  -8.657883  0.989203   False                False                  1000                  NaN          NaN           -0.414912
3444  -8.657883  0.797937   False                False                  1000                  NaN          NaN           -0.414912
3445  -8.657883  0.326903   False                False                  1000                  NaN          NaN           -0.414912
3446  -8.657883  0.759179   False                False                  1000                  NaN          NaN           -0.414912
3447  -8.657883  0.572657   False                False                  1000                  NaN          NaN           -0.414912
3448  -8.657883  0.294835   False                False                  1000                  NaN          NaN           -0.414912
3449  -8.657883  1.093238   False                False                  1000                  NaN          NaN           -0.414912
3450  -8.657883  0.745084   False                False                  1000                  NaN          NaN           -0.414912
3451  -8.657883  1.096383   False                False                  1000                  NaN          NaN           -0.414912
3452  -8.657883  0.684353   False                False                  1000                  NaN          NaN           -0.414912
3453  -8.657883  0.887487   False                False                  1000                  NaN          NaN           -0.414912
3454  -8.657883  1.051217   False                False                  1000                  NaN          NaN           -0.414912
3455  -8.657883  0.411824   False                False                  1000                  NaN          NaN           -0.414912
3456  -8.657883  0.949952   False                False                  1000                  NaN          NaN           -0.414912
3457  -8.657883  1.079616   False                False                  1000                  NaN          NaN           -0.414912
3458  -8.657883  0.940047   False                False                  1000                  NaN          NaN           -0.414912
3459  -8.657883  0.273544   False                False                  1000                  NaN          NaN           -0.414912
3460  -8.657883  0.602063   False                False                  1000                  NaN          NaN           -0.414912
3461  -8.657883  0.886450   False                False                  1000                  NaN          NaN           -0.414912
3462  -8.657883  0.751330   False                False                  1000                  NaN          NaN           -0.414912
3463  -8.657883  0.683779   False                False                  1000                  NaN          NaN           -0.414912
3464  -8.657883  0.952442   False                False                  1000                  NaN          NaN           -0.414912
3465  -8.657883  1.076404   False                False                  1000                  NaN          NaN           -0.414912
3466  -8.657883  0.667059   False                False                  1000                  NaN          NaN           -0.414912
3467  -8.657883  1.054543   False                False                  1000                  NaN          NaN           -0.414912
3468  -8.657883  0.650929   False                False                  1000                  NaN          NaN           -0.414912
3469  -8.657883  0.358139   False                False                  1000                  NaN          NaN           -0.414912
3470  -8.657883  0.933456   False                False                  1000                  NaN          NaN           -0.414912
3471  -8.657883  0.579279   False                False                  1000                  NaN          NaN           -0.414912
3472   1.468039  1.093651   False                False                  1000                  NaN          NaN           -0.414912
3473   1.468039  0.906608   False                False                  1000                  NaN          NaN           -0.414912
3474   1.468039  0.948744   False                False                  1000                  NaN          NaN           -0.414912
3475   1.468039  0.939310   False                False                  1000                  NaN          NaN           -0.414912
3476   1.468039  0.443418   False                False                  1000                  NaN          NaN           -0.414912
3477   1.468039  0.267248   False                False                  1000                  NaN          NaN           -0.414912
3478   1.468039  0.989203   False                False                  1000                  NaN          NaN           -0.414912
3479   1.468039  0.797937   False                False                  1000                  NaN          NaN           -0.414912
3480   1.468039  0.326903   False                False                  1000                  NaN          NaN           -0.414912
3481   1.468039  0.759179   False                False                  1000                  NaN          NaN           -0.414912
3482   1.468039  0.572657   False                False                  1000                  NaN          NaN           -0.414912
3483   1.468039  0.294835   False                False                  1000                  NaN          NaN           -0.414912
3484   1.468039  1.093238   False                False                  1000                  NaN          NaN           -0.414912
3485   1.468039  0.745084   False                False                  1000                  NaN          NaN           -0.414912
3486   1.468039  1.096383   False                False                  1000                  NaN          NaN           -0.414912
3487   1.468039  0.684353   False                False                  1000                  NaN          NaN           -0.414912
3488   1.468039  0.887487   False                False                  1000                  NaN          NaN           -0.414912
3489   1.468039  1.051217   False                False                  1000                  NaN          NaN           -0.414912
3490   1.468039  0.411824   False                False                  1000                  NaN          NaN           -0.414912
3491   1.468039  0.949952   False                False                  1000                  NaN          NaN           -0.414912
3492   1.468039  1.079616   False                False                  1000                  NaN          NaN           -0.414912
3493   1.468039  0.273544   False                False                  1000                  NaN          NaN           -0.414912
3494   1.468039  0.602063   False                False                  1000                  NaN          NaN           -0.414912
3495   1.468039  0.886450   False                False                  1000                  NaN          NaN           -0.414912
3496   1.468039  0.751330   False                False                  1000                  NaN          NaN           -0.414912
3497   1.468039  0.683779   False                False                  1000                  NaN          NaN           -0.414912
3498   1.468039  0.952442   False                False                  1000                  NaN          NaN           -0.414912
3499   1.468039  1.076404   False                False                  1000                  NaN          NaN           -0.414912
3500   1.468039  0.667059   False                False                  1000                  NaN          NaN           -0.414912
3501   1.468039  1.054543   False                False                  1000                  NaN          NaN           -0.414912
3502   1.468039  0.650929   False                False                  1000                  NaN          NaN           -0.414912
3503   1.468039  0.933456   False                False                  1000                  NaN          NaN           -0.414912
3504   1.468039  0.579279   False                False                  1000                  NaN          NaN           -0.414912
3505  13.056749  1.093651   False                False                  1000                  NaN          NaN           -0.414912
3506  13.056749  0.906608   False                False                  1000                  NaN          NaN           -0.414912
3507  13.056749  0.212980   False                False                  1000                  NaN          NaN           -0.414912
3508  13.056749  0.948744   False                False                  1000                  NaN          NaN           -0.414912
3509  13.056749  0.939310   False                False                  1000                  NaN          NaN           -0.414912
3510  13.056749  0.443418   False                False                  1000                  NaN          NaN           -0.414912
3511  13.056749  0.267248   False                False                  1000                  NaN          NaN           -0.414912
3512  13.056749  0.989203   False                False                  1000                  NaN          NaN           -0.414912
3513  13.056749  0.797937   False                False                  1000                  NaN          NaN           -0.414912
3514  13.056749  0.326903   False                False                  1000                  NaN          NaN           -0.414912
3515  13.056749  0.572657   False                False                  1000                  NaN          NaN           -0.414912
3516  13.056749  0.294835   False                False                  1000                  NaN          NaN           -0.414912
3517  13.056749  1.093238   False                False                  1000                  NaN          NaN           -0.414912
3518  13.056749  0.745084   False                False                  1000                  NaN          NaN           -0.414912
3519  13.056749  1.096383   False                False                  1000                  NaN          NaN           -0.414912
3520  13.056749  0.684353   False                False                  1000                  NaN          NaN           -0.414912
3521  13.056749  0.887487   False                False                  1000                  NaN          NaN           -0.414912
3522  13.056749  1.051217   False                False                  1000                  NaN          NaN           -0.414912
3523  13.056749  0.411824   False                False                  1000                  NaN          NaN           -0.414912
3524  13.056749  0.949952   False                False                  1000                  NaN          NaN           -0.414912
3525  13.056749  1.079616   False                False                  1000                  NaN          NaN           -0.414912
3526  13.056749  0.940047   False                False                  1000                  NaN          NaN           -0.414912
3527  13.056749  0.273544   False                False                  1000                  NaN          NaN           -0.414912
3528  13.056749  0.886450   False                False                  1000                  NaN          NaN           -0.414912
3529  13.056749  0.751330   False                False                  1000                  NaN          NaN           -0.414912
3530  13.056749  0.683779   False                False                  1000                  NaN          NaN           -0.414912
3531  13.056749  0.952442   False                False                  1000                  NaN          NaN           -0.414912
3532  13.056749  1.076404   False                False                  1000                  NaN          NaN           -0.414912
3533  13.056749  0.667059   False                False                  1000                  NaN          NaN           -0.414912
3534  13.056749  1.054543   False                False                  1000                  NaN          NaN           -0.414912
3535  13.056749  0.650929   False                False                  1000                  NaN          NaN           -0.414912
3536  13.056749  0.358139   False                False                  1000                  NaN          NaN           -0.414912
3537  13.056749  0.933456   False                False                  1000                  NaN          NaN           -0.414912
3538  13.056749  0.579279   False                False                  1000                  NaN          NaN           -0.414912
3539  -5.370037  1.093651   False                False                  1000                  NaN          NaN           -0.414912
3540  -5.370037  0.906608   False                False                  1000                  NaN          NaN           -0.414912
3541  -5.370037  0.212980   False                False                  1000                  NaN          NaN           -0.414912
3542  -5.370037  0.948744   False                False                  1000                  NaN          NaN           -0.414912
3543  -5.370037  0.939310   False                False                  1000                  NaN          NaN           -0.414912
3544  -5.370037  0.267248   False                False                  1000                  NaN          NaN           -0.414912
3545  -5.370037  0.989203   False                False                  1000                  NaN          NaN           -0.414912
3546  -5.370037  0.797937   False                False                  1000                  NaN          NaN           -0.414912
3547  -5.370037  0.326903   False                False                  1000                  NaN          NaN           -0.414912
3548  -5.370037  0.759179   False                False                  1000                  NaN          NaN           -0.414912
3549  -5.370037  0.572657   False                False                  1000                  NaN          NaN           -0.414912
3550  -5.370037  0.294835   False                False                  1000                  NaN          NaN           -0.414912
3551  -5.370037  1.093238   False                False                  1000                  NaN          NaN           -0.414912
3552  -5.370037  0.745084   False                False                  1000                  NaN          NaN           -0.414912
3553  -5.370037  1.096383   False                False                  1000                  NaN          NaN           -0.414912
3554  -5.370037  0.684353   False                False                  1000                  NaN          NaN           -0.414912
3555  -5.370037  0.887487   False                False                  1000                  NaN          NaN           -0.414912
3556  -5.370037  1.051217   False                False                  1000                  NaN          NaN           -0.414912
3557  -5.370037  0.411824   False                False                  1000                  NaN          NaN           -0.414912
3558  -5.370037  0.949952   False                False                  1000                  NaN          NaN           -0.414912
3559  -5.370037  1.079616   False                False                  1000                  NaN          NaN           -0.414912
3560  -5.370037  0.940047   False                False                  1000                  NaN          NaN           -0.414912
3561  -5.370037  0.273544   False                False                  1000                  NaN          NaN           -0.414912
3562  -5.370037  0.602063   False                False                  1000                  NaN          NaN           -0.414912
3563  -5.370037  0.886450   False                False                  1000                  NaN          NaN           -0.414912
3564  -5.370037  0.751330   False                False                  1000                  NaN          NaN           -0.414912
3565  -5.370037  0.683779   False                False                  1000                  NaN          NaN           -0.414912
3566  -5.370037  0.952442   False                False                  1000                  NaN          NaN           -0.414912
3567  -5.370037  1.076404   False                False                  1000                  NaN          NaN           -0.414912
3568  -5.370037  0.667059   False                False                  1000                  NaN          NaN           -0.414912
3569  -5.370037  1.054543   False                False                  1000                  NaN          NaN           -0.414912
3570  -5.370037  0.650929   False                False                  1000                  NaN          NaN           -0.414912
3571  -5.370037  0.358139   False                False                  1000                  NaN          NaN           -0.414912
3572  -5.370037  0.933456   False                False                  1000                  NaN          NaN           -0.414912
3573  -5.370037  0.579279   False                False                  1000                  NaN          NaN           -0.414912
3574 -12.879656  1.093651   False                False                  1000                  NaN          NaN           -0.414912
3575 -12.879656  0.906608   False                False                  1000                  NaN          NaN           -0.414912
3576 -12.879656  0.212980   False                False                  1000                  NaN          NaN           -0.414912
3577 -12.879656  0.948744   False                False                  1000                  NaN          NaN           -0.414912
3578 -12.879656  0.939310   False                False                  1000                  NaN          NaN           -0.414912
3579 -12.879656  0.443418   False                False                  1000                  NaN          NaN           -0.414912
3580 -12.879656  0.267248   False                False                  1000                  NaN          NaN           -0.414912
3581 -12.879656  0.989203   False                False                  1000                  NaN          NaN           -0.414912
3582 -12.879656  0.797937   False                False                  1000                  NaN          NaN           -0.414912
3583 -12.879656  0.326903   False                False                  1000                  NaN          NaN           -0.414912
3584 -12.879656  0.759179   False                False                  1000                  NaN          NaN           -0.414912
3585 -12.879656  0.572657   False                False                  1000                  NaN          NaN           -0.414912
3586 -12.879656  0.294835   False                False                  1000                  NaN          NaN           -0.414912
3587 -12.879656  1.093238   False                False                  1000                  NaN          NaN           -0.414912
3588 -12.879656  0.745084   False                False                  1000                  NaN          NaN           -0.414912
3589 -12.879656  1.096383   False                False                  1000                  NaN          NaN           -0.414912
3590 -12.879656  0.684353   False                False                  1000                  NaN          NaN           -0.414912
3591 -12.879656  0.887487   False                False                  1000                  NaN          NaN           -0.414912
3592 -12.879656  1.051217   False                False                  1000                  NaN          NaN           -0.414912
3593 -12.879656  0.411824   False                False                  1000                  NaN          NaN           -0.414912
3594 -12.879656  0.949952   False                False                  1000                  NaN          NaN           -0.414912
3595 -12.879656  1.079616   False                False                  1000                  NaN          NaN           -0.414912
3596 -12.879656  0.940047   False                False                  1000                  NaN          NaN           -0.414912
3597 -12.879656  0.273544   False                False                  1000                  NaN          NaN           -0.414912
3598 -12.879656  0.602063   False                False                  1000                  NaN          NaN           -0.414912
3599 -12.879656  0.886450   False                False                  1000                  NaN          NaN           -0.414912
3600 -12.879656  0.751330   False                False                  1000                  NaN          NaN           -0.414912
3601 -12.879656  0.683779   False                False                  1000                  NaN          NaN           -0.414912
3602 -12.879656  0.952442   False                False                  1000                  NaN          NaN           -0.414912
3603 -12.879656  1.076404   False                False                  1000                  NaN          NaN           -0.414912
3604 -12.879656  0.667059   False                False                  1000                  NaN          NaN           -0.414912
3605 -12.879656  1.054543   False                False                  1000                  NaN          NaN           -0.414912
3606 -12.879656  0.650929   False                False                  1000                  NaN          NaN           -0.414912
3607 -12.879656  0.358139   False                False                  1000                  NaN          NaN           -0.414912
3608 -12.879656  0.933456   False                False                  1000                  NaN          NaN           -0.414912
3609 -12.879656  0.579279   False                False                  1000                  NaN          NaN           -0.414912
3610   6.453760  1.093651   False                False                  1000                  NaN          NaN           -0.414912
3611   6.453760  0.906608   False                False                  1000                  NaN          NaN           -0.414912
3612   6.453760  0.212980   False                False                  1000                  NaN          NaN           -0.414912
3613   6.453760  0.948744   False                False                  1000                  NaN          NaN           -0.414912
3614   6.453760  0.939310   False                False                  1000                  NaN          NaN           -0.414912
3615   6.453760  0.443418   False                False                  1000                  NaN          NaN           -0.414912
3616   6.453760  0.267248   False                False                  1000                  NaN          NaN           -0.414912
3617   6.453760  0.989203   False                False                  1000                  NaN          NaN           -0.414912
3618   6.453760  0.797937   False                False                  1000                  NaN          NaN           -0.414912
3619   6.453760  0.326903   False                False                  1000                  NaN          NaN           -0.414912
3620   6.453760  0.759179   False                False                  1000                  NaN          NaN           -0.414912
3621   6.453760  0.572657   False                False                  1000                  NaN          NaN           -0.414912
3622   6.453760  0.294835   False                False                  1000                  NaN          NaN           -0.414912
3623   6.453760  1.093238   False                False                  1000                  NaN          NaN           -0.414912
3624   6.453760  0.745084   False                False                  1000                  NaN          NaN           -0.414912
3625   6.453760  1.096383   False                False                  1000                  NaN          NaN           -0.414912
3626   6.453760  0.684353   False                False                  1000                  NaN          NaN           -0.414912
3627   6.453760  0.887487   False                False                  1000                  NaN          NaN           -0.414912
3628   6.453760  1.051217   False                False                  1000                  NaN          NaN           -0.414912
3629   6.453760  0.411824   False                False                  1000                  NaN          NaN           -0.414912
3630   6.453760  0.949952   False                False                  1000                  NaN          NaN           -0.414912
3631   6.453760  1.079616   False                False                  1000                  NaN          NaN           -0.414912
3632   6.453760  0.940047   False                False                  1000                  NaN          NaN           -0.414912
3633   6.453760  0.273544   False                False                  1000                  NaN          NaN           -0.414912
3634   6.453760  0.602063   False                False                  1000                  NaN          NaN           -0.414912
3635   6.453760  0.886450   False                False                  1000                  NaN          NaN           -0.414912
3636   6.453760  0.683779   False                False                  1000                  NaN          NaN           -0.414912
3637   6.453760  0.952442   False                False                  1000                  NaN          NaN           -0.414912
3638   6.453760  1.076404   False                False                  1000                  NaN          NaN           -0.414912
3639   6.453760  0.667059   False                False                  1000                  NaN          NaN           -0.414912
3640   6.453760  1.054543   False                False                  1000                  NaN          NaN           -0.414912
3641   6.453760  0.650929   False                False                  1000                  NaN          NaN           -0.414912
3642   6.453760  0.358139   False                False                  1000                  NaN          NaN           -0.414912
3643   6.453760  0.933456   False                False                  1000                  NaN          NaN           -0.414912
3644   6.453760  0.579279   False                False                  1000                  NaN          NaN           -0.414912
3645   7.710597  1.093651   False                False                  1000                  NaN          NaN           -0.414912
3646   7.710597  0.906608   False                False                  1000                  NaN          NaN           -0.414912
3647   7.710597  0.939310   False                False                  1000                  NaN          NaN           -0.414912
3648   7.710597  0.267248   False                False                  1000                  NaN          NaN           -0.414912
3649   7.710597  0.989203   False                False                  1000                  NaN          NaN           -0.414912
3650   7.710597  0.797937   False                False                  1000                  NaN          NaN           -0.414912
3651   7.710597  0.326903   False                False                  1000                  NaN          NaN           -0.414912
3652   7.710597  0.759179   False                False                  1000                  NaN          NaN           -0.414912
3653   7.710597  0.572657   False                False                  1000                  NaN          NaN           -0.414912
3654   7.710597  0.294835   False                False                  1000                  NaN          NaN           -0.414912
3655   7.710597  1.093238   False                False                  1000                  NaN          NaN           -0.414912
3656   7.710597  0.745084   False                False                  1000                  NaN          NaN           -0.414912
3657   7.710597  1.096383   False                False                  1000                  NaN          NaN           -0.414912
3658   7.710597  0.684353   False                False                  1000                  NaN          NaN           -0.414912
3659   7.710597  0.887487   False                False                  1000                  NaN          NaN           -0.414912
3660   7.710597  1.051217   False                False                  1000                  NaN          NaN           -0.414912
3661   7.710597  0.949952   False                False                  1000                  NaN          NaN           -0.414912
3662   7.710597  1.079616   False                False                  1000                  NaN          NaN           -0.414912
3663   7.710597  0.273544   False                False                  1000                  NaN          NaN           -0.414912
3664   7.710597  0.602063   False                False                  1000                  NaN          NaN           -0.414912
3665   7.710597  0.886450   False                False                  1000                  NaN          NaN           -0.414912
3666   7.710597  0.751330   False                False                  1000                  NaN          NaN           -0.414912
3667   7.710597  0.683779   False                False                  1000                  NaN          NaN           -0.414912
3668   7.710597  0.952442   False                False                  1000                  NaN          NaN           -0.414912
3669   7.710597  1.076404   False                False                  1000                  NaN          NaN           -0.414912
3670   7.710597  0.667059   False                False                  1000                  NaN          NaN           -0.414912
3671   7.710597  1.054543   False                False                  1000                  NaN          NaN           -0.414912
3672   7.710597  0.650929   False                False                  1000                  NaN          NaN           -0.414912
3673   7.710597  0.358139   False                False                  1000                  NaN          NaN           -0.414912
3674   7.710597  0.933456   False                False                  1000                  NaN          NaN           -0.414912
3675  12.832422  1.093651   False                False                  1000                  NaN          NaN           -0.414912
3676  12.832422  0.906608   False                False                  1000                  NaN          NaN           -0.414912
3677  12.832422  0.948744   False                False                  1000                  NaN          NaN           -0.414912
3678  12.832422  0.939310   False                False                  1000                  NaN          NaN           -0.414912
3679  12.832422  0.443418   False                False                  1000                  NaN          NaN           -0.414912
3680  12.832422  0.267248   False                False                  1000                  NaN          NaN           -0.414912
3681  12.832422  0.989203   False                False                  1000                  NaN          NaN           -0.414912
3682  12.832422  0.326903   False                False                  1000                  NaN          NaN           -0.414912
3683  12.832422  0.759179   False                False                  1000                  NaN          NaN           -0.414912
3684  12.832422  0.572657   False                False                  1000                  NaN          NaN           -0.414912
3685  12.832422  0.294835   False                False                  1000                  NaN          NaN           -0.414912
3686  12.832422  1.093238   False                False                  1000                  NaN          NaN           -0.414912
3687  12.832422  0.745084   False                False                  1000                  NaN          NaN           -0.414912
3688  12.832422  1.096383   False                False                  1000                  NaN          NaN           -0.414912
3689  12.832422  0.684353   False                False                  1000                  NaN          NaN           -0.414912
3690  12.832422  0.887487   False                False                  1000                  NaN          NaN           -0.414912
3691  12.832422  1.051217   False                False                  1000                  NaN          NaN           -0.414912
3692  12.832422  0.411824   False                False                  1000                  NaN          NaN           -0.414912
3693  12.832422  0.949952   False                False                  1000                  NaN          NaN           -0.414912
3694  12.832422  1.079616   False                False                  1000                  NaN          NaN           -0.414912
3695  12.832422  0.940047   False                False                  1000                  NaN          NaN           -0.414912
3696  12.832422  0.273544   False                False                  1000                  NaN          NaN           -0.414912
3697  12.832422  0.602063   False                False                  1000                  NaN          NaN           -0.414912
3698  12.832422  0.886450   False                False                  1000                  NaN          NaN           -0.414912
3699  12.832422  0.751330   False                False                  1000                  NaN          NaN           -0.414912
3700  12.832422  0.683779   False                False                  1000                  NaN          NaN           -0.414912
3701  12.832422  0.952442   False                False                  1000                  NaN          NaN           -0.414912
3702  12.832422  1.076404   False                False                  1000                  NaN          NaN           -0.414912
3703  12.832422  0.667059   False                False                  1000                  NaN          NaN           -0.414912
3704  12.832422  1.054543   False                False                  1000                  NaN          NaN           -0.414912
3705  12.832422  0.650929   False                False                  1000                  NaN          NaN           -0.414912
3706  12.832422  0.358139   False                False                  1000                  NaN          NaN           -0.414912
3707  12.832422  0.933456   False                False                  1000                  NaN          NaN           -0.414912
3708  -9.568790  1.093651   False                False                  1000                  NaN          NaN           -0.414912
3709  -9.568790  0.906608   False                False                  1000                  NaN          NaN           -0.414912
3710  -9.568790  0.212980   False                False                  1000                  NaN          NaN           -0.414912
3711  -9.568790  0.948744   False                False                  1000                  NaN          NaN           -0.414912
3712  -9.568790  0.939310   False                False                  1000                  NaN          NaN           -0.414912
3713  -9.568790  0.443418   False                False                  1000                  NaN          NaN           -0.414912
3714  -9.568790  0.267248   False                False                  1000                  NaN          NaN           -0.414912
3715  -9.568790  0.989203   False                False                  1000                  NaN          NaN           -0.414912
3716  -9.568790  0.797937   False                False                  1000                  NaN          NaN           -0.414912
3717  -9.568790  0.326903   False                False                  1000                  NaN          NaN           -0.414912
3718  -9.568790  0.759179   False                False                  1000                  NaN          NaN           -0.414912
3719  -9.568790  0.572657   False                False                  1000                  NaN          NaN           -0.414912
3720  -9.568790  0.294835   False                False                  1000                  NaN          NaN           -0.414912
3721  -9.568790  1.093238   False                False                  1000                  NaN          NaN           -0.414912
3722  -9.568790  0.745084   False                False                  1000                  NaN          NaN           -0.414912
3723  -9.568790  1.096383   False                False                  1000                  NaN          NaN           -0.414912
3724  -9.568790  0.684353   False                False                  1000                  NaN          NaN           -0.414912
3725  -9.568790  0.887487   False                False                  1000                  NaN          NaN           -0.414912
3726  -9.568790  1.051217   False                False                  1000                  NaN          NaN           -0.414912
3727  -9.568790  0.411824   False                False                  1000                  NaN          NaN           -0.414912
3728  -9.568790  0.949952   False                False                  1000                  NaN          NaN           -0.414912
3729  -9.568790  1.079616   False                False                  1000                  NaN          NaN           -0.414912
3730  -9.568790  0.940047   False                False                  1000                  NaN          NaN           -0.414912
3731  -9.568790  0.273544   False                False                  1000                  NaN          NaN           -0.414912
3732  -9.568790  0.602063   False                False                  1000                  NaN          NaN           -0.414912
